user	date	time	text
SARIAH	5/13/2021	1:31 PM	"


Re: Conservatives.






Quote:


Originally Posted by S Sinistrari


Many of you are simply ignorant of Conservatives. Conservatives are the majority White. Period. They are a mass that sticks to patriotism and traditionalism. 
No, you little anomalies do not represent the whole.
The average White person who votes to the right will identify with the Conservatives. It doesn't mater what 'conservative' means, all that matters is what the majority Whites thinks it means and why they gravitate there.
You people who spend time with nonsense only drive people away, not make them think and what to join.



Possibly the most sensible post on this stupid thread.






__________________.
.Latter-day Saint Christian Pro-Aryan Nationalist.Keep Stormfront alive and growing


"
APTheunissen	5/13/2021	3:18 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


....The average White person who votes to the right will identify with the Conservatives. It doesn't mater what 'conservative' means, all that matters is what the majority Whites thinks it means and why they gravitate there........


That is the problem. The agenda of what ""conservative"" means has been slowly moved over time. (For the US) from being settled in the States being essentially White Man's countries with Republican form of government, rule of law and a family-community model towards a Nation of immigrants who Israel-firsters that is multicultural, inclusive, gay-friendly corporate-welfare state and consumer society.
It is similar in other White countries. Their Conservatives may be Christian Democrats and folks proud of the ""Greatest Generation"" that made the world a save space for communists, perverts, libtards and Jews. 
Nevertheless there should be still some underlying mindset that would like to be dedicated to folk, fatherland, family and favors small government intervention, self-reliance and traditional gender roles. There is however a confusion over values, vision and strategy - Which in theory could be sorted out, but I over and over again observe that envy, jealousy and high-mindedness get the better of those involved, so my guess is that there is a strong spiritual problem that turns people up-sight down. It's an issue that Oswald Spengler hinted at, esp. in ""Decline of The West"" and ""Hour of decision"". 
I guess the Alt-Right tried to address the issue, but leap-frogged to quick into activism.




__________________Metapolitics not party-politics, change culture, before you change politics


"
S Sinistrari	5/13/2021	3:24 PM	"


Re: Conservatives.


Here is an old interesting read, it will shed some light for those who want to read. Some good info on Khazars, and how they are structured here (as per the time it was written)
The Iron Curtain Over America
By John BeatyIron Curtain Over America.pdf - Google Drive




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
RJM Brigade	5/15/2021	1:11 PM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


Possibly the most sensible post on this stupid thread.


Not even close. Inaccurate and flawed claims don't help us. The topic obviously needs to be addressed when so many are so deluded and misguided in their thinking in regards to ""conservatism"" and even large percentages of ""conservatives"" in the world of 2021 and of the last 30 to 40 years and more.
Here's some of the more sensible posts in this thread...
Quote:


Originally Posted by fluxmaster


Being productive is only laudable if it benefits us. If it benefits the enemy, that does us no good. Most White people have little choice but to work for the enemy, but those that choose to use their productivity against us are no friends of ours.




Quote:


Originally Posted by fluxmaster


If you're talking about the title of the thread, then fine, but conservatism of any type isn't going to get us anywhere. It's too late for that. At best, it can slow things down slightly, which, at this point, isn't going to do a whole lot of good. Conservatives, even paleoconservatives, need to understand that. The thread title could be improved, however.




Quote:


Originally Posted by fluxmaster


The problem with that is the Blacks and Asians can also believe in those things. It's not about ideology, it's about race.




Quote:


Originally Posted by Phoenix


Here's an idea: Let's dispense with the USELESS labels and start evaluating people by their ACTIONS; not their ""beliefs"", their ACTIONS.
A husband and wife who adopt non-white children are my enemy. I don't care how ""pro-life"" they are or how often they go to church, or if they've always voted Republican.
Likewise drug-addled serial fornicators who choose not to marry and have children are equally worthless in my eyes. Their claim to be ""pro-White"" is meaningless. (This does not apply to those who are childless for LEGITIMATE reasons.)




Quote:


Originally Posted by Phoenix


The ""pro-life"" movement as it's currently constituted does NOT make racial distinctions. They claim that ""all life is precious."" I for one cannot in good conscience stand with those who oppose non-white abortions. My objection is to those ""white"" women who use abortion as contraception. Such women are not even White in my eyes. They are pale negroes. However I would not deny the option of abortion to any woman who had good reason. What that reason might be would depend on her particular circumstances.




Quote:


Originally Posted by APTheunissen


That is the problem. The agenda of what ""conservative"" means has been slowly moved over time. (For the US) from being settled in the States being essentially White Man's countries with Republican form of government, rule of law and a family-community model towards a Nation of immigrants who Israel-firsters that is multicultural, inclusive, gay-friendly corporate-welfare state and consumer society.
It is similar in other White countries. Their Conservatives may be Christian Democrats and folks proud of the ""Greatest Generation"" that made the world a save space for communists, perverts, libtards and Jews. 
Nevertheless there should be still some underlying mindset that would like to be dedicated to folk, fatherland, family and favors small government intervention, self-reliance and traditional gender roles. There is however a confusion over values, vision and strategy - Which in theory could be sorted out, but I over and over again observe that envy, jealousy and high-mindedness get the better of those involved, so my guess is that there is a strong spiritual problem that turns people up-sight down. It's an issue that Oswald Spengler hinted at, esp. in ""Decline of The West"" and ""Hour of decision"". 
I guess the Alt-Right tried to address the issue, but leap-frogged to quick into activism.





"
NationalCrusader14	5/15/2021	1:11 PM	"


Re: Conservatives.




Quote:


Originally Posted by NWFreedom


""A conservative wants to preserve his pocketbook, a National Socialist wants to preserve his race."" - Commander George Lincoln Rockwell


That is true for many people in office but less true with voters.




__________________The white race has a right to live. Stop white genocide. The white race is being flooded with the third world while white birthrates are below replacement rates.


"
RJM Brigade	5/15/2021	2:33 PM	"


Re: Conservatives.




Quote:


Originally Posted by NationalCrusader14


That is true for many people in office but less true with voters.


Not really though. Many, not all, but large percentages (35% to possibly 65%) of ""upper middle-class"" and ""upper-class"" whites are very myopic, selfish, and self-centered. Many of them look down on the lower middle-class and working class masses of their own people and couldn't care less about their lives and struggles.
Class warfare isn't a good outlook or way of reaching our people but the issue is a legitimate problem and has been a legitimate problem for forever.


"
APTheunissen	5/15/2021	3:31 PM	"


Re: Conservatives.




Quote:


Originally Posted by RJM Brigade


Not really though. Many, not all, but large percentages (35% to possibly 65%) of ""upper middle-class"" and ""upper-class"" whites are very myopic, selfish, and self-centered. Many of them look down on the lower middle-class and working class masses of their own people and couldn't care less about their lives and struggles.
Class warfare isn't a good outlook or way of reaching our people but the issue is a legitimate problem and has been a legitimate problem for forever.


Is it different with the lower middle class or working class Whites? My experience is that short-sightedness increases when going down the ladder. So do selfishness and envy. The biggest issue with higher-class Whites is that they are under far bigger reputational compliance pressure. While plumber Joe can have an opinion about anything and nobody cares, a doctor, lawyer or merchant will have far more scrutiny on him and he may be ostracised hurting him far more economically, when he expresses politically incorrect opinions publicly. The other thing is that they are more shielded from the negative aspects of ""diversity"" and ""multiculturalism"" than the average family would be. They can afford staying in a security complex (with armed guards) and send their children to private schools that are selective with admission there. So at best they may read about the negative aspects of this in the news. Still with a turn-around they'd fit in as easy with the ""new ideas"" and ""new order"" just as fine as they did with the previous one. 
The real issue are those that can do business (or find employment) globally and those in the heavily leftist academic disciplines mostly in the humanities. They have vested interest in globalitarian and multicultural policy and will support hostile causes even with some conviction. Although I think the corporate side doesn't really care that much about it, they just fall in with the rest not to give more objection than they already do. The academics are a worse issue, since their leftism is some kind of religion to them. 
As for the lower income groups, they are an intelligence services wet dream. They have low self-esteem and can be easily bribed or manipulated otherwise into ""giving information"" with those being a bit more witty functioning as provocateurs. You'll notice them at meetings doing certain things: Creating division over pedantic issues, subverting any potential leadership (all levels and types), pressing for action or being outright flatterers. Not all people doing that are informers/provocateurs of course, but some of them are and they will be more eager to do so. That's why you can't start an organisation from a public meeting outrightly, you need a far more planned and thought through approach. You need to start with a sort of ""board of directors"" that knows how to organise and has got a good judgment on people. Those will of course be of a higher-class background than the average. Not all of them will work, of course. Folks that feel disgruntled or have ego-issues won't work. But they will anyway try to approach the more gullible and build a smaller group of followers they can exploit to polish their ego and perhaps also financially.


"
celtickevin	5/15/2021	5:26 PM	"


Re: Conservatives.




Quote:


Originally Posted by RJM Brigade


Not really though. Many, not all, but large percentages (35% to possibly 65%) of ""upper middle-class"" and ""upper-class"" whites are very myopic, selfish, and self-centered. Many of them look down on the lower middle-class and working class masses of their own people and couldn't care less about their lives and struggles.
Class warfare isn't a good outlook or way of reaching our people but the issue is a legitimate problem and has been a legitimate problem for forever.


There are many places where property is cheap that whites can go to. So white doctors and lawyers that are afraid of losing their position are the same as the bible Pharisees. A well to do, ""conservative"" dad that financially supports his daughter shacking up with a [...]as long as they go to church is a pathetic loser. better to have a knocked up daughter with any white guy, married or not.





Last edited by SBWPWW; 05-16-2021 at 06:04 AM.
Reason: Racial epithet.



"
Phoenix	5/15/2021	10:08 PM	"


Re: Conservatives.




Quote:


Originally Posted by RJM Brigade


Not really though. Many, not all, but large percentages (35% to possibly 65%) of ""upper middle-class"" and ""upper-class"" whites are very myopic, selfish, and self-centered. Many of them look down on the lower middle-class and working class masses of their own people and couldn't care less about their lives and struggles.


It might be changing a bit. I know a liberal turned ""William F. Buckley"" conservative who is now thinking of buying a gun. (He'll probably shoot his foot off. ) I've watched these ""Boomers"" go from ""peace & love"" hippies to ""I got mine"" yuppies to ""muh taxes"" senior-tards. Never was there any concern for ANYONE who can't do something for them, let alone for an abstract concept like race. Now the events of the last year are finally SCARING them awake... somewhat. We'll see how far it goes. If the next negro invasion of a ""white"" suburb involves dragging people out of their homes and killing them, it could be the answer to our prayers. Which is why I don't think their (((handlers))) will ever let it go that far.




__________________How to start your own nation from scratch.This is how we win
To all those members who have their visitor pages closed, I say, ""Thanks for the rep!"" I genuinely appreciate the support. The best way to predict the future is to create it.The rot is deep.Meine Ehre Heißt Treue  


"
APTheunissen	5/16/2021	3:04 AM	"


Re: Conservatives.




Quote:


Originally Posted by Phoenix


It might be changing a bit. I know a liberal turned ""William F. Buckley"" conservative who is now thinking of buying a gun. (He'll probably shoot his foot off. ) I've watched these ""Boomers"" go from ""peace & love"" hippies to ""I got mine"" yuppies to ""muh taxes"" senior-tards. Never was there any concern for ANYONE who can't do something for them, let alone for an abstract concept like race. Now the events of the last year are finally SCARING them awake... somewhat. We'll see how far it goes. If the next negro invasion of a ""white"" suburb involves dragging people out of their homes and killing them, it could be the answer to our prayers. Which is why I don't think their (((handlers))) will ever let it go that far.


The issue is that ""Liberalism"" was infused into main stream thought via it's institutional hegemony. There is not much effort in ""being liberal"" or entertaining an ""everything goes"" attitude. It's essentially ""I don't care"" on steroids. Hence expect anyone to be a bit ""liberal"" at times, regardless of his political affiliation otherwise.


"
fluxmaster	5/16/2021	10:23 AM	"


Re: Conservatives.






Quote:


Originally Posted by Phoenix


I've watched these ""Boomers"" go from ""peace & love"" hippies to ""I got mine"" yuppies to ""muh taxes"" senior-tards. Never was there any concern for ANYONE who can't do something for them, let alone for an abstract concept like race.


You've got it backwards. Peace and love are abstractions, whereas race is something very concrete. And promoting peace and love is a way of showing concern for others, albeit in a misguided sort of way. Shifting from peace and love to concern for self to concern for one's race is a progression from abstract to concrete, and is a natural progression.
The problem with White people is too much concern with abstractions. Millennials are pro-trans, which is an abstraction, GenZ even more so, GenX less so, and Boomers not so much. Progressing from belief in abstractions to concern with self is the first step toward being concerned for one's race.






__________________Some genuinely cant afford sustaining memberships. But at only 14¢/day, tightwads like me have no excuse not to join.
""I am now a Stormfront Sustaining Member, and I encourage all other Stormfronters to become Sustaining members."" Ebenezer Scrooge""We recommend a Sustaining Membership to all tightwad Stormfront members."" American Tightwad Association""It is the duty of every miser to take out a Sustaining Membership on Stormfront."" International Brotherhood of Misers, Local 1488


"
S Sinistrari	5/16/2021	11:30 AM	"


Re: Conservatives.


Nothing is more boring than those who complain about middle class, upper-middle class, etc. 
I know many. Regular hard working family types who just like to be left the hell alone. Typical White folks. Of course, have nots always find something they don't like about people, and usually complainers are actually the problem. 
I have been around all spectrums of Whites, from very porr to very wealthy, and see a commonality of unawareness. Few people have the time or desire to find out facts and such beyond just the casual mention. Far too trusting, gullible in various ways.
That's it. The commoners. 
And common Whites favor traditional values, which is what they grew up on, and patriotism, etc. That is the typical 'conservative'. 
Any talk beyond that is just personal fluff of the complainer. 
As we see in (real' voting turn out, there are obviously more conservatives (in various degrees) than any other body. So logically, you'd want to reel in this large body of people. Given the harsh reality of our nation currently, truisms of the enemy are becoming easier to show.




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
APTheunissen	5/16/2021	11:47 AM	"


Re: Conservatives.




Quote:


Originally Posted by fluxmaster


You've got it backwards. Peace and love are abstractions, whereas race is something very concrete. And promoting peace and love is a way of showing concern for others, albeit in a misguided sort of way. Shifting from peace and love to concern for self to concern for one's race is a progression from abstract to concrete, and is a natural progression.


Race is indeed something tangible. But to think about it requires the abstract as well. Peace and Love are weasel-words. Sound nice, but what do you actually mean? It's a way to say ""We represent the good side"" - Those that are for National Defence and limiting their love to their own are of morally lower quality. If you meet such people in reality the whole thing is different, though. It's those that scream slogans the loudest, are usually those that least comply with them. 
Quote:


Originally Posted by fluxmaster


The problem with White people is too much concern with abstractions. Millennials are pro-trans, which is an abstraction, GenZ even more so, GenX less so, and Boomers not so much. Progressing from belief in abstractions to concern with self is the first step toward being concerned for one's race.


Although I got to still meet a millennial that unequivocally claims that he is ""pro-trans"". Pro-Gay, I have heard, but not ""pro-trans"". Conditions may however be slightly different here. 
Indeed people should be concerned with oneself first. It's even a Christian message, first to get the beam out of ones own eye. And people need to understand where their interest are - It's with ones own nation or ethnic group. If it's well with them, it's better for oneself. 
But people take it for granted that their interest, at least at a minimal level, will be taken care of. This is after some generations being relatively well off, not knowing hunger or large scale public violence. And lets face it, even poorer White kids were spoilt in their childhood, when you compare that with the parents conditions. Also, there is no corporal punishment any longer, so no real disciplining for house rule compliance. There is some inhibition for violence now, but there is no inhibition to be mean to others, at least that's what I'm noticing. That we get a lot of libtards and Antifa-scum should not surprise at all. Well, BLM is part of this. I'd not overestimate their numbers or approval ratings though. The TV creates this impression by repetitively showing rallies of hundreds of younger people. And indeed the publicity it gets may boost their ranks. Remember that what those otherwise outrageously stupid ideologies have to offer is a sense of purpose in their lives as well as some obnoxious depravation of morality (Fighting against Injustice).




__________________Metapolitics not party-politics, change culture, before you change politics


"
Phoenix	5/16/2021	5:47 PM	"


Re: Conservatives.




Quote:


Originally Posted by fluxmaster


 Progressing from belief in abstractions to concern with self is the first step toward being concerned for one's race.


We'll have to disagree on this one. These people are so deracinated that race is absolutely an abstraction to them, and a very distant one. Now in their later years, they are becoming FRIGHTENED over current events; afraid that ""bad people"" (Not non-whites or NEGROES! That would be ""racist"".) will come and take all their ""stuff"" or their worthless lives. It's really just a more extreme expression of ""muh taxes"", which has been their only real concern since moving out of their parents' home.
I know we've locked horns over our generation before. You apparently knew a very different bunch than I did. The ones I knew were middle to upper-middle class and they all became either suburban libtards or conservatards. The few lower class ones I knew are all dead. Poverty and hard living tends to do that.




__________________How to start your own nation from scratch.This is how we win
To all those members who have their visitor pages closed, I say, ""Thanks for the rep!"" I genuinely appreciate the support. The best way to predict the future is to create it.The rot is deep.Meine Ehre Heißt Treue  


"
celtickevin	5/16/2021	6:26 PM	"


Re: Conservatives.




Quote:


Originally Posted by Phoenix


We'll have to disagree on this one. These people are so deracinated that race is absolutely an abstraction to them, and a very distant one. Now in their later years, they are becoming FRIGHTENED over current events; afraid that ""bad people"" (Not non-whites or NEGROES! That would be ""racist"".) will come and take all their ""stuff"" or their worthless lives. It's really just a more extreme expression of ""muh taxes"", which has been their only real concern since moving out of their parents' home.
I know we've locked horns over our generation before. You apparently knew a very different bunch than I did. The ones I knew were middle to upper-middle class and they all became either suburban libtards or conservatards. The few lower class ones I knew are all dead. Poverty and hard living tends to do that.


Devon Stack was talking about how the working class white were the first to turn hard right in the eighties when the reality of mass immigration first became visible. Working class movies of the 70s like CONVOY and White Line Fever were basically all white with with a token, because that was the reality. . Constructiuon and fast food among others were overwhelmed by mexibeans in the eighties. many white collar industries did not have that problem so they got to be hypocrites abouyt it. Especially teachers and lawyers and professors.


"
Phoenix	5/16/2021	6:52 PM	"


Re: Conservatives.




Quote:


Originally Posted by celtickevin


 ...many white collar industries did not have that problem so they got to be hypocrites abouyt it. Especially teachers and lawyers and professors.


Reality finally came to them too. I knew an IT professional who thought he had it made. Then in the late 90s he was told to ""train"" some H-1B visa hindoos. He trained them and then he was fired.
Did that make him change his liberal thinking though?
Nope. Still a libtard to this day.


"
APTheunissen	5/16/2021	7:47 PM	"


Re: Conservatives.




Quote:


Originally Posted by Phoenix


We'll have to disagree on this one. These people are so deracinated  that race is absolutely an abstraction to them, and a very distant one. Now in their later years, they are becoming FRIGHTENED over current events; afraid that ""bad people"" (Not non-whites or NEGROES! That would be ""racist"".) will come and take all their ""stuff"" or their worthless lives. It's really just a more extreme expression of ""muh taxes"", which has been their only real concern since moving out of their parents' home.


Only on the surface. There is nobody so obsessed with race as those supposed anti-racists are. That's probably why they have moved away from talking about ""racism"" everywhere, towards talking about ""White Privilege"" and ""White Supremacy"". The paralyzing fear of many Whites to be called ""racists"" does however persist. 
I do however notice that more people get annoyed by this... The annoyance does however still enhance the paralysing effect. The real problem is that conservatives are defensive or even reactionary... The need would be for a clear vision on how the future should look like. And that's where it is lacking. At present it's mostly ""We want the pre-Year 2000 US back"" (or for other countries something in the 1980s - 2000s) - But it's not coming back one needs to design a vision of 2030 that is different from what the globalitarian transhumanists have in mind.


"
Phoenix	5/16/2021	8:10 PM	"


Re: Conservatives.




Quote:


Originally Posted by APTheunissen


Only on the surface.


I have to take a ""Skinnerian behaviorist"" approach to this. Regardless of what a person's ""deepest feelings"" might be, it's their ACTIONS that count. If they act as if race doesn't matter, then for them it doesn't.
Quote:

...one needs to design a vision of 2030 that is different from what the globalitarian transhumanists have in mind.


Good luck with that. From what I've seen on this forum over the last ten plus years, it doesn't look very promising. We run the gamut from ""racially exclusive space colonies"" to people wanting to go back to the Stone Age, or at least the beginnings of agriculture... seriously.
My position is that ""globalism"" in its present form is fatal to our race, but retreating to a pre-1492 world is not an option. A properly ordered international HIERARCHY of races/nations would be the ideal, but I don't see the present powers-that-be ever allowing it. So if we never acquire the power ourselves to change it, we'll have to find some way of preserving our race within the current context, IF POSSIBLE.


"
fluxmaster	5/16/2021	11:40 PM	"


Re: Conservatives.




Quote:


Originally Posted by fluxmaster


You've got it backwards. Peace and love are abstractions, whereas race is something very concrete. And promoting peace and love is a way of showing concern for others, albeit in a misguided sort of way. Shifting from peace and love to concern for self to concern for one's race is a progression from abstract to concrete, and is a natural progression.




Quote:


Originally Posted by APTheunissen


Race is indeed something tangible. But to think about it requires the abstract as well. Peace and Love are weasel-words. Sound nice, but what do you actually mean? It's a way to say ""We represent the good side"" - Those that are for National Defence and limiting their love to their own are of morally lower quality. If you meet such people in reality the whole thing is different, though. It's those that scream slogans the loudest, are usually those that least comply with them.




Quote:


Originally Posted by Phoenix


We'll have to disagree on this one. These people are so deracinated that race is absolutely an abstraction to them, and a very distant one. Now in their later years, they are becoming FRIGHTENED over current events; afraid that ""bad people"" (Not non-whites or NEGROES! That would be ""racist"".) will come and take all their ""stuff"" or their worthless lives. It's really just a more extreme expression of ""muh taxes"", which has been their only real concern since moving out of their parents' home.


The point I'm trying to make is that, when a person practices an unhealthy form of altruism, he first must pass through a state of being selfish in order to progress to a healthy form of altruism.
For the generations before mine, it was civic responsibility. For my generation, let's say it was peace and love. For later generations, it might be gay rights or whatever. Before they can practice a healthy form of altruism, such as love of one's race, they must first pass through a time of being selfish. No one goes directly from unhelathy altruism directly to healthy altruism; there is a process involved. In the cases of civic responsibility or peace and love, those could be good in the right context, but they were not always practiced in the right context. Gay or trans rights are not good in any context.


"
S Sinistrari	5/17/2021	2:34 AM	"


Re: Conservatives.


I don't think many of you have a good handle on Conservatives. Perhaps you watch too much tv or (unfortunately) believe in polls and other such nonsense. 
ALL political groups have their factions. Having a large amount of people I know in all walks of life and Conservative, ideas and motivations and thoughts of things are not subject to status or wealth. 
Same with liberals. I know some of them too. I see a lot of rubes misguided, yet then do not follow all things.
There are factions and their commonalities. You can't paint with a broad brush. If you do, like I have said, enjoy your cult. You will never grow your numbers.
If you can't see the big picture and how to move forward, you are shooting yourself in the foot not gaining.


"
Phoenix	5/17/2021	4:02 AM	"


Re: Conservatives.






Quote:


Originally Posted by fluxmaster


The point I'm trying to make is that, when a person practices an unhelthy form of altruism, he first must pass through a state of being selfish in order to progress to a healthy form of altruism.


Since you posted a graphic with this, I'm assuming it's part of some academic social psychology theory. Must be something relatively new, because I never heard of it when I was working on my degree a couple generations ago. I remain unconvinced. It seems counterintuitive, and that is a bad starting point. I would have to see a substantial number of GOOD studies to be persuaded.
To me it seems that liberals have lost a proper sense of ""us vs them"". They think ""we are all the same"" and their ""tribe"" is everyone on this planet. We know why and how this happened. What they need is to be shown that these ""others"" that they value do not value THEM or have their best interests in mind. Nor do they think of them as ""one of them"", regardless of what the liberal might think. 
As for ""self-interest"", I believe liberals are already there in their purported ""altruism"". They adopt this mindset because it makes them FEEL GOOD AND RIGHTEOUS, and they are validated by other liberals. We simply need for them to limit that to their OWN PEOPLE. Truly ""selfish"" individuals don't give a rat's ass about anyone, unless they can get something from them. They seldom change or progress to any other stage, or so my personal experience has shown.






__________________How to start your own nation from scratch.This is how we win
To all those members who have their visitor pages closed, I say, ""Thanks for the rep!"" I genuinely appreciate the support. The best way to predict the future is to create it.The rot is deep.Meine Ehre Heißt Treue  


"
SARIAH	5/17/2021	4:08 AM	"


Re: Conservatives.


Such threads as these are divisive and not in keeping with the aims of Stormfront. What would Don and David have to say on these matters?
Posters who criticise and call others strange names according to their age, financial circumstances, moral beliefs and standards etc are highly unlikely to entice such fellow Aryans to want to join with them in a community just because they are Aryan.




__________________.
.Latter-day Saint Christian Pro-Aryan Nationalist.Keep Stormfront alive and growing


"
Phoenix	5/17/2021	4:27 AM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


Posters who criticise and call others strange names according to their age, financial circumstances, moral beliefs and standards etc are highly unlikely to entice such fellow Aryans to want to join with them in a community just because they are Aryan.


I'm not fond of labels myself, but sometimes they are necessary in order to have a sensible discussion. The reality is there are millions of ""white"" people out there who do not share our views for one reason or another. When discussing and analyzing these reasons we have to catagorize them in some way. Labels help to facilitate that. If some use them pejoratively, that is understandable given our minority status and our feelings of oppression. It's not easy to keep smiling when people are trying to kill you.


"
fluxmaster	5/17/2021	10:14 AM	"


Re: Conservatives.




Quote:


Originally Posted by Phoenix


Since you posted a graphic with this, I'm assuming it's part of some academic social psychology theory. Must be something relatively new, because I never heard of it when I was working on my degree a couple generations ago. I remain unconvinced. It seems counterintuitive, and that is a bad starting point. I would have to see a substantial number of GOOD studies to be persuaded.


No, it's my own personal obsesrvation based on how I went from unhealthy altruism to healthy altruism.
Quote:


Originally Posted by Phoenix


To me it seems that liberals have lost a proper sense of ""us vs them"". They think ""we are all the same"" and their ""tribe"" is everyone on this planet. We know why and how this happened. What they need is to be shown that these ""others"" that they value do not value THEM or have their best interests in mind. Nor do they think of them as ""one of them"", regardless of what the liberal might think.


Exactly, and in order for them to do that, they have to pass through a phase of selfishness, where the see that the others do not value them, and that therefore they should not value the others.




__________________Some genuinely cant afford sustaining memberships. But at only 14¢/day, tightwads like me have no excuse not to join.
""I am now a Stormfront Sustaining Member, and I encourage all other Stormfronters to become Sustaining members."" Ebenezer Scrooge""We recommend a Sustaining Membership to all tightwad Stormfront members."" American Tightwad Association""It is the duty of every miser to take out a Sustaining Membership on Stormfront."" International Brotherhood of Misers, Local 1488


"
RJM Brigade	5/17/2021	10:09 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


I don't think many of you have a good handle on Conservatives. Perhaps you watch too much tv or (unfortunately) believe in polls and other such nonsense. 
...


The nonsense is claiming that large percentages of Conservatives haven't been selling out their Race for many many decades and that large percentages of them aren't completely deracinated. There are many of them across the country and in every single state that are even gung-ho ""diversity is our strength"", ""we're all one race, the human race"", and ""love see's no color"" anti-racist and even race-mixing traitors. That some aren't like that doesn't mean that many aren't just like that and have been proving it in the real world for a very long time.
I think many have a better handle on Conservatives than you do (I don't think you're honest in many of your comments on this topic) and it's from real life experiences and from paying attention to what Conservatives, in very large percentages, have done and voted for over the last 40, 50, even 60 years. Far too many are just as brainwashed by ""Conservative Inc."" (lackey faction of tptb and some higher level insiders as well) and all their hundreds of millions of dollars in propaganda and conditioning as are liberals, leftists, progressives, and democrats. 
Many even read books to gain insights, understanding, knowledge, and perspective...
Revilo P. Oliver, William Pierce, George Lincoln Rockwell, Wilmot Robertson, Willis Carto, Francis Parker Yockey, Leon Degrelle, and many other luminaries have discussed and highlighted the problem well over just the last 60 years. Going back further there has been others and I don't think it should be necessary to even name one of the most well known.


"
S Sinistrari	5/17/2021	10:46 PM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


Such threads as these are divisive and not in keeping with the aims of Stormfront. What would Don and David have to say on these matters?
Posters who criticise and call others strange names according to their age, financial circumstances, moral beliefs and standards etc are highly unlikely to entice such fellow Aryans to want to join with them in a community just because they are Aryan.



There is no gain with such activity. And we can see the results of those with no gain and much longevity. No movement.




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
boomstheory	5/17/2021	10:53 PM	"


Re: Conservatives.


I as a Christian, have some true thoughts on this topic. I have for a long time been down this Jew world order rabbit hole, as well as the white genocide, the annunaki, the rh- bloodlines, the fake Jews "" which I believe are real"" nwo, illuminati, piledauan alien's, and tons of other deep subject rabbit holes. Some are true , some aren't. But just as media and propoganda makes the world believe the west is Satan, and grouping the people and the government together. This is the same situation with Israel. 5ge state and the people are different. The bible is the divine word of GOD! Don't curse the jews. But stand up to the state of Israel's genocide. It's a difficult situation


"
celtickevin	5/17/2021	11:29 PM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


Such threads as these are divisive and not in keeping with the aims of Stormfront. What would Don and David have to say on these matters?
Posters who criticise and call others strange names according to their age, financial circumstances, moral beliefs and standards etc are highly unlikely to entice such fellow Aryans to want to join with them in a community just because they are Aryan.


Jeff Flake, John McCain, Mitt Romney, Lindsey Graham, Hannitty, Mark Levin, W, Liz Cheney. Murkowski, McConnell, Ryan...which one of these guys is a conservative?
listen to something realhttps://resist.com/tom-metzger-memorial/


"
Ex-Detroiter	5/18/2021	5:00 AM	"


Re: Conservatives.




Quote:


Originally Posted by boomstheory



The bible is the divine word of GOD!



Your opinion, of course, and one that is not shared here by everyone.
You are new, so a word of warning. This approach is confined to our Theology Section and you must make application to get in.
If the future, posts such as these will not be approved outside of that section.
Thanks.




__________________Raise a White family  Contribute to White causes. White supremacist is a pejorative term for White Americans who believe their heritage and culture are worth preserving. 


"
APTheunissen	5/18/2021	6:54 AM	"


Re: Conservatives.




Quote:


Originally Posted by boomstheory


I as a Christian, have some true thoughts on this topic. ......The bible is the divine word of GOD! Don't curse the jews. But stand up to the state of Israel's genocide. It's a difficult situation


....Into which all kinds of folks insert all kinds of interpretations. That's why such debates are referred to the Theology section. 
[...]
That's why there isn't that much resistance, since Conservatives have no other stronger source of world view that could challenge present day neo-leftist cultural hegemony. So it doesn't even help you, if one is in the majority, when the enemy controls the loci of interpretation, which are media, communication and educational institutions.




__________________Metapolitics not party-politics, change culture, before you change politics





Last edited by SBWPWW; 05-18-2021 at 08:12 AM.
Reason: Theology in Theology.



"
